ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 87,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2,distance_to_inter_3
484.398,0.942264,-0.0294937,1290.3,7.46249,-0.0052137,-0.654356,179.314,4033.77,2.45262e-05,-0.654231,0.800946,-0.050874,-0.0052137,-1.28827,-0.00203707,-0.00415415,14.5206,-0.0158638,0.942265,-0.0284636,14.5216,-180.686,-1.7376,-0.168194,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00725846,-1.86847,2380.12,-7.04783,0,7.4395e-18,0,-6.475520000000001e-19,17.0234,0.16808,17.0234,0,-22.6379,-0.30318,0.0,1286.62,-36.0993,89.4612,0,0.0,0,0.0,5.54489,2.60239e-12,5.54489,0,0.0,8.91411e-10,0.377399,5740.5,285.42,0,5.80475e-12,0,5.64135e-17,54.0,-0.0339525,54.0,0,1.44156,7.81564e-10,-0.306438,6045.23,-629.02,0,-4.18671e-09,0,-2.21739e-08,48.5,0.0275662,48.5,0,-1.30324,999.0,1.0,2.0,,3986.330018254211,3185.7090023942424,590.7302223236087,5.765360857752092
484.414,1.01412,-0.018694,1290.24,7.46334,-0.0052339,-0.655202,179.312,4050.0,4.26795e-05,-0.655077,-0.0365191,-0.0540833,-0.0052339,0.00887212,-0.00206077,-0.00415856,14.5791,-0.015915,1.01419,-0.0175869,14.58,-180.688,1.3328,-0.16834,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00720312,-1.89323,2380.19,-7.08149,0,7.09301e-18,0,-6.17393e-19,17.0238,0.170263,17.0238,0,-22.9373,-0.302233,0.0,1286.62,-36.0748,89.4612,0,0.0,0,0.0,5.52755,4.30732e-12,5.52755,0,0.0,5.12293e-10,0.377397,5740.42,285.192,0,5.72396e-12,0,5.56526e-17,54.0,-0.033943,54.0,0,1.44155,4.19717e-10,-0.306437,6045.04,-628.925,0,-3.67996e-09,0,-2.21708e-08,48.5,0.0275586,48.5,0,-1.30324,999.0,1.0,2.0,,3986.3900183353708,3185.7690023613573,590.7902215642669,5.705628631062537
484.43,1.0478,-0.00643386,1290.17,7.46419,-0.0052776,-0.656064,179.309,4066.3,4.94764e-05,-0.655939,-0.351683,-0.0534609,-0.0052776,0.810084,-0.00311959,-0.0041662,14.6377,-0.0159246,1.04789,-0.00529412,14.6387,-180.691,1.00357,-0.168298,0.0,0.496875,-2.691,0,5.0,-0.139332,0.00714897,-1.91804,2380.26,-7.11573,0,6.7709100000000004e-18,0,-5.89357e-19,17.0242,0.172506,17.0242,0,-23.2373,-0.301297,0.0,1286.62,-36.0506,89.4612,0,0.0,0,0.0,5.51042,5.12501e-12,5.51042,0,0.0,-1.12328e-10,0.377396,5740.35,284.965,0,5.04098e-12,0,4.90122e-17,54.0,-0.0339439,54.0,0,1.44155,-9.0997e-11,-0.306437,6044.85,-628.83,0,-3.09532e-09,0,-2.21677e-08,48.5,0.0275596,48.5,0,-1.30324,999.0,1.0,2.0,,3986.4600184166625,3185.839002328692,590.8602208025651,5.635964139000643
484.446,1.05599,-0.0231267,1290.11,7.46505,-0.00532485,-0.656903,179.306,4082.65,3.04052e-05,-0.656778,-0.510848,-0.0520876,-0.00532485,-0.440993,-0.00289645,-0.00417417,14.6966,-0.0160203,1.0561,-0.0219757,14.6975,-180.694,-0.706588,-0.170079,0.0,0.490293,-2.691,0,5.0,-0.139332,0.00709615,-1.94291,2380.32,-7.15061,0,6.4760400000000006e-18,0,-5.63691e-19,17.0245,0.174815,17.0245,0,-23.5381,-0.300375,0.0,1286.62,-36.0268,89.4612,0,0.0,0,0.0,5.49351,4.95178e-12,5.49351,0,0.0,-1.01114e-09,0.377395,5740.28,284.741,0,3.68544e-12,0,3.58054e-17,54.0,-0.0339565,54.0,0,1.44154,-7.67973e-10,-0.306438,6044.66,-628.736,0,-2.42367e-09,0,-2.21646e-08,48.5,0.0275702,48.5,0,-1.30324,999.0,1.0,2.0,,3986.5200184991427,3185.8990022958833,590.9202200373605,5.576243753863288
484.462,0.998264,-0.00109147,1290.04,7.46591,-0.00534312,-0.657757,179.304,4099.01,-3.37738e-05,-0.657631,0.250184,-0.0547005,-0.00534312,0.920116,-0.000296878,-0.00417791,14.7555,-0.0160704,0.998258,-3.76109e-06,14.7565,-180.696,0.651139,-0.169792,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00704332,-1.96778,2380.39,-7.18548,0,6.181170000000001e-18,0,-5.38025e-19,17.0249,0.177123,17.0249,0,-23.8389,-0.299452,0.0,1286.62,-36.0029,89.4612,0,0.0,0,0.0,5.47661,4.77856e-12,5.47661,0,0.0,-1.90994e-09,0.377395,5740.21,284.516,0,2.3299e-12,0,2.25986e-17,54.0,-0.033969,54.0,0,1.44154,-1.44495e-09,-0.306438,6044.47,-628.642,0,-1.75201e-09,0,-2.21615e-08,48.5,0.0275809,48.5,0,-1.30324,999.0,1.0,2.0,,3986.590018581759,3185.9690022633004,590.9902192698523,5.50659409327581
484.478,1.08758,-0.00961249,1289.98,7.46679,-0.00538114,-0.65864,179.301,4115.48,0.00033263,-0.658514,-0.70211,-0.0546382,-0.00538114,0.228344,-0.00330516,-0.00418478,14.8148,-0.0161002,1.08772,-0.00843099,14.8157,-180.699,-1.14329,-0.170917,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00699042,-1.99238,2380.46,-7.22126,0,5.895080000000001e-18,0,-5.13122e-19,17.0253,0.179383,17.0253,0,-24.1363,-0.298522,0.0,1286.62,-35.9788,89.4612,0,0.0,0,0.0,5.45956,3.5566e-12,5.45956,0,0.0,-2.25818e-09,0.377395,5740.14,284.289,0,1.6722e-12,0,1.61903e-17,54.0,-0.0339776,54.0,0,1.44154,-1.70295e-09,-0.306438,6044.28,-628.547,0,-1.34676e-09,0,-2.21584e-08,48.5,0.027588,48.5,0,-1.30325,999.0,1.0,2.0,,3986.6500186665403,3186.0290022302092,591.0502184902768,5.446885268123483
484.494,1.03394,-0.0172656,1289.91,7.46766,-0.00544124,-0.659492,179.298,4131.99,4.87752e-06,-0.659366,0.155009,-0.0520214,-0.00544124,-0.373451,-0.00377625,-0.00419353,14.8742,-0.0161309,1.03407,-0.0161447,14.8752,-180.702,0.0869339,-0.171199,0.0,0.496875,-2.691,0,5.0,-0.139332,0.00693734,-2.01631,2380.52,-7.25927,0,5.6304900000000005e-18,0,-4.9009200000000005e-19,17.0256,0.181521,17.0256,0,-24.4256,-0.297569,0.0,1286.62,-35.9543,89.4612,0,0.0,0,0.0,5.44218,-2.35716e-13,5.44218,0,0.0,-1.25701e-09,0.377396,5740.06,284.056,0,2.72481e-12,0,2.64441e-17,54.0,-0.0339763,54.0,0,1.44155,-9.34106e-10,-0.306439,6044.08,-628.449,0,-1.59444e-09,0,-2.21552e-08,48.5,0.0275866,48.5,0,-1.30325,999.0,1.0,2.0,,3986.7200187504964,3186.0990021977277,591.1202177170694,5.377251505704499
484.51,1.05326,-0.0202259,1289.84,7.46855,-0.00548915,-0.660321,179.295,4148.58,6.07908e-05,-0.660195,-0.398191,-0.052563,-0.00548915,-0.951232,-0.00172964,-0.00419965,14.9339,-0.0162397,1.05331,-0.0190802,14.9349,-180.705,-2.22701,-0.172602,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00688426,-2.04024,2380.59,-7.29728,0,5.3659e-18,0,-4.67061e-19,17.026,0.183658,17.026,0,-24.7149,-0.296617,0.0,1286.62,-35.9298,89.4612,0,0.0,0,0.0,5.4248,-4.02803e-12,5.4248,0,0.0,-2.55846e-10,0.377398,5739.99,283.823,0,3.77743e-12,0,3.6698e-17,54.0,-0.033975,54.0,0,1.44155,-1.65257e-10,-0.306439,6043.88,-628.351,0,-1.84211e-09,0,-2.2152e-08,48.5,0.0275852,48.5,0,-1.30325,999.0,1.0,2.0,,3986.790018836583,3186.1690021647473,591.1902169281918,5.307625175396201
484.526,0.97026,-0.0196973,1289.78,7.46944,-0.00550774,-0.661167,179.293,4165.18,-0.000170437,-0.661041,1.18828,-0.0528508,-0.00550774,-0.74178,-0.00161977,-0.00420565,14.9937,-0.0163215,0.970308,-0.0186409,14.9947,-180.707,-0.336528,-0.172778,0.0,0.496875,-2.691,0,5.0,-0.139332,0.00683188,-2.06398,2380.66,-7.33536,0,5.11135e-18,0,-4.44904e-19,17.0264,0.185789,17.0264,0,-25.002,-0.295675,0.0,1286.62,-35.9055,89.4612,0,0.0,0,0.0,5.4076,-6.2045e-12,5.4076,0,0.0,5.32493e-10,0.377398,5739.91,283.592,0,4.61057e-12,0,4.482e-17,54.0,-0.0339748,54.0,0,1.44155,4.34941e-10,-0.30644,6043.69,-628.254,0,-2.13672e-09,0,-2.21488e-08,48.5,0.027585,48.5,0,-1.30325,999.0,1.0,2.0,,3986.8500189229135,3186.2290021320246,591.2502161444963,5.247938436529161
484.542,1.01573,-0.00834027,1289.71,7.47034,-0.00553637,-0.662006,179.29,4181.89,4.51041e-05,-0.661879,0.624819,-0.0513248,-0.00553637,-0.0271789,-0.00247454,-0.00421363,15.0538,-0.0163347,1.01584,-0.00723834,15.0548,-180.71,-1.48082,-0.173656,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00678193,-2.08711,2380.72,-7.37369,0,4.89131e-18,0,-4.25751e-19,17.0267,0.187895,17.0267,0,-25.2815,-0.29477,0.0,1286.62,-35.8821,89.4612,0,0.0,0,0.0,5.39103,-2.82629e-12,5.39103,0,0.0,5.89208e-10,0.377397,5739.84,283.367,0,4.68923e-12,0,4.56136e-17,54.0,-0.0339786,54.0,0,1.44155,4.55384e-10,-0.30644,6043.5,-628.16,0,-2.59265e-09,0,-2.21457e-08,48.5,0.0275887,48.5,0,-1.30325,999.0,1.0,2.0,,3986.9200190103684,3186.299002099181,591.3202153501228,5.1783298307080425
484.558,1.04805,0.0085356,1289.64,7.47125,-0.0055698,-0.662818,179.287,4198.67,0.000116963,-0.662691,-0.13257,-0.0511793,-0.0055698,2.34815,-0.000554364,-0.00422042,15.1142,-0.0164109,1.04806,0.0096739,15.1152,-180.713,2.79388,-0.173541,0.0,0.496875,-2.691,0,5.0,-0.139332,0.00673198,-2.11024,2380.79,-7.41202,0,4.671270000000001e-18,0,-4.06599e-19,17.0271,0.190001,17.0271,0,-25.5611,-0.293864,0.0,1286.62,-35.8588,89.4612,0,0.0,0,0.0,5.37447,5.51906e-13,5.37447,0,0.0,6.45923e-10,0.377396,5739.77,283.142,0,4.7679e-12,0,4.64071e-17,54.0,-0.0339825,54.0,0,1.44155,4.75827e-10,-0.306439,6043.31,-628.065,0,-3.04859e-09,0,-2.21426e-08,48.5,0.0275924,48.5,0,-1.30325,999.0,1.0,2.0,,3986.990019099002,3186.369002066233,591.3902145487887,5.108730866125306
484.574,1.06449,-0.0230223,1289.58,7.47216,-0.00558462,-0.663652,179.284,4215.49,3.40809e-05,-0.663525,-0.284544,-0.0531348,-0.00558462,-1.16232,-0.000300962,-0.00422525,15.1748,-0.0164946,1.06454,-0.0218649,15.1757,-180.716,-1.65436,-0.175322,0.0,0.496875,-2.691,0,5.0,-0.139332,0.00668205,-2.13335,2380.85,-7.45046,0,4.4522700000000006e-18,0,-3.87537e-19,17.0274,0.192104,17.0274,0,-25.8405,-0.292902,0.0,1286.62,-35.8354,89.4612,0,0.0,0,0.0,5.35791,3.69373e-12,5.35791,0,0.0,7.14686e-10,0.377395,5739.7,282.918,0,4.80576e-12,0,4.68017e-17,54.0,-0.0339858,54.0,0,1.44154,5.07359e-10,-0.306439,6043.12,-627.971,0,-3.42642e-09,0,-2.21395e-08,48.5,0.0275957,48.5,0,-1.30325,999.0,1.0,2.0,,3987.050019187889,3186.4290020335534,591.4502137526587,5.049067631315674
484.59,1.02392,-0.00237791,1289.51,7.47308,-0.00559876,-0.664492,179.281,4232.33,-6.10602e-05,-0.664365,0.600976,-0.0514955,-0.00559876,0.516558,-0.00179219,-0.0042326,15.2354,-0.0165219,1.02399,-0.00126755,15.2364,-180.719,-0.151722,-0.175057,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00663257,-2.15614,2380.92,-7.49131,0,4.25856e-18,0,-3.70676e-19,17.0278,0.194109,17.0278,0,-26.116,-0.290563,0.0,1286.62,-35.8118,89.4612,0,0.0,0,0.0,5.34146,1.11202e-12,5.34146,0,0.0,1.07518e-09,0.377394,5739.63,282.689,0,3.85552e-12,0,3.75327e-17,54.0,-0.0339774,54.0,0,1.44154,8.07404e-10,-0.306439,6042.93,-627.874,0,-1.91291e-09,0,-2.21364e-08,48.5,0.0275874,48.5,0,-1.30325,999.0,1.0,2.0,,3987.1200192779156,3186.499002000773,591.5202129460044,4.979488540643537
484.606,1.00264,-0.00303897,1289.44,7.47401,-0.00564511,-0.665302,179.279,4249.26,0.000149155,-0.665175,0.879301,-0.050037,-0.00564511,1.34589,-0.0023073,-0.00424039,15.2963,-0.0165744,1.00268,-0.00195238,15.2973,-180.721,1.14217,-0.175833,0.0,0.500166,-2.691,0,5.0,-0.139332,0.0065831,-2.17894,2380.98,-7.53215,0,4.06485e-18,0,-3.53815e-19,17.0281,0.196115,17.0281,0,-26.3915,-0.288224,0.0,1286.62,-35.7882,89.4612,0,0.0,0,0.0,5.325,-1.46969e-12,5.325,0,0.0,1.43568e-09,0.377394,5739.55,282.46,0,2.90527e-12,0,2.82637e-17,54.0,-0.0339689,54.0,0,1.44154,1.10745e-09,-0.306438,6042.74,-627.778,0,-3.994e-10,0,-2.21332e-08,48.5,0.0275792,48.5,0,-1.30324,999.0,1.0,2.0,,3987.190019369137,3186.5690019679096,591.5902121325031,4.909920331339493
484.622,1.05011,-0.00945207,1289.37,7.47494,-0.00568626,-0.666117,179.276,4266.26,7.36026e-06,-0.66599,0.100581,-0.0517272,-0.00568626,-0.189998,-0.00293474,-0.00424577,15.3575,-0.0165935,1.05017,-0.00831723,15.3585,-180.724,-0.822963,-0.17674,0.0,0.480419,-2.691,0,5.0,-0.139332,0.00653362,-2.20173,2381.05,-7.573,0,3.871140000000001e-18,0,-3.36953e-19,17.0285,0.198121,17.0285,0,-26.667,-0.285885,0.0,1286.62,-35.7646,89.4612,0,0.0,0,0.0,5.30855,-4.0514e-12,5.30855,0,0.0,1.79617e-09,0.377393,5739.48,282.231,0,1.95503e-12,0,1.89948e-17,54.0,-0.0339604,54.0,0,1.44154,1.40749e-09,-0.306437,6042.54,-627.682,0,1.11411e-09,0,-2.21301e-08,48.5,0.0275709,48.5,0,-1.30324,999.0,1.0,2.0,,3987.2600194605725,3186.639001935319,591.6602113206563,4.840364751090493
484.638,1.05856,-0.0308896,1289.3,7.47588,-0.00575303,-0.666936,179.273,4283.26,-1.55374e-06,-0.666809,0.251235,-0.0503765,-0.00575303,-1.71422,-0.00501365,-0.00425272,15.4187,-0.0166652,1.05867,-0.0297455,15.4197,-180.727,-1.64604,-0.177825,0.0,0.496875,-2.691,0,5.0,-0.139332,0.00648433,-2.22512,2381.11,-7.61634,0,3.69828e-18,0,-3.21908e-19,17.0288,0.200262,17.0288,0,-26.9497,-0.286138,0.0,1286.62,-35.7408,89.4612,0,0.0,0,0.0,5.2917,-4.58768e-12,5.2917,0,0.0,1.19815e-09,0.377394,5739.41,281.998,0,1.26831e-12,0,1.22974e-17,54.0,-0.0339663,54.0,0,1.44154,8.934e-10,-0.306439,6042.35,-627.583,0,-4.04981e-10,0,-2.21269e-08,48.5,0.0275784,48.5,0,-1.30325,999.0,1.0,2.0,,3987.3300195532115,3186.7090019026546,591.7302105020281,4.770821062919877
484.654,1.10734,-0.0180167,1289.23,7.47683,-0.00582419,-0.66772,179.27,4300.33,-0.000129868,-0.667592,-0.506455,-0.0478593,-0.00582419,-0.395447,-0.00361994,-0.00426096,15.4801,-0.0167145,1.10748,-0.0168213,15.4812,-180.73,-1.42534,-0.178636,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00643506,-2.24856,2381.18,-7.65991,0,3.52738e-18,0,-3.07032e-19,17.0291,0.202416,17.0291,0,-27.2331,-0.286633,0.0,1286.62,-35.717,89.4612,0,0.0,0,0.0,5.27482,-4.93267e-12,5.27482,0,0.0,5.10488e-10,0.377394,5739.34,281.764,0,6.06229e-13,0,5.84057e-18,54.0,-0.0339736,54.0,0,1.44154,3.03167e-10,-0.30644,6042.15,-627.485,0,-2.20769e-09,0,-2.21236e-08,48.5,0.0275873,48.5,0,-1.30325,999.0,1.0,2.0,,3987.400019647062,3186.779001869927,591.8002096766685,4.70128980056543
484.67,1.05854,0.00450973,1289.17,7.47778,-0.00587883,-0.668494,179.267,4317.46,0.000180551,-0.668365,0.150633,-0.0490373,-0.00587883,1.89027,-0.00322653,-0.00426588,15.5418,-0.0167579,1.05857,0.00565134,15.5429,-180.733,2.23528,-0.178522,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00638578,-2.27201,2381.24,-7.70348,0,3.3564700000000002e-18,0,-2.9215600000000003e-19,17.0295,0.20457,17.0295,0,-27.5164,-0.287128,0.0,1286.62,-35.6931,89.4612,0,0.0,0,0.0,5.25793,-5.27766e-12,5.25793,0,0.0,-1.77175e-10,0.377395,5739.26,281.531,0,-5.58483e-14,0,-6.16272e-19,54.0,-0.0339808,54.0,0,1.44154,-2.87066e-10,-0.306442,6041.95,-627.386,0,-4.0104e-09,0,-2.21204e-08,48.5,0.0275963,48.5,0,-1.30326,999.0,1.0,2.0,,3987.4600197411846,3186.83900183749,591.8602088565578,4.6416850139147785
484.686,1.09812,-0.00836092,1289.1,7.47874,-0.00593614,-0.669281,179.264,4334.67,-1.60266e-05,-0.669153,-0.193162,-0.04876,-0.00593614,0.927241,-0.00275268,-0.00427248,15.6038,-0.0168287,1.09823,-0.00717685,15.6048,-180.736,2.03583,-0.179362,0.0,0.503457,-2.691,0,5.0,-0.139332,0.00633942,-2.29338,2381.3,-7.74705,0,3.2104600000000002e-18,0,-2.79446e-19,17.0298,0.20644,17.0298,0,-27.7747,-0.285596,0.0,1286.62,-35.6703,89.4612,0,0.0,0,0.0,5.24193,-5.41426e-12,5.24193,0,0.0,1.3026e-10,0.377396,5739.19,281.305,0,-2.205e-14,0,-2.81237e-19,54.0,-0.0339727,54.0,0,1.44154,6.57742e-11,-0.30644,6041.76,-627.291,0,-2.81202e-09,0,-2.21173e-08,48.5,0.0275872,48.5,0,-1.30325,999.0,1.0,2.0,,3987.530019836479,3186.9090018049947,591.9302080262399,4.572179273344336
484.702,1.06444,-0.0143151,1289.03,7.47971,-0.00598849,-0.670051,179.261,4351.95,-7.15564e-05,-0.669923,0.344009,-0.0475305,-0.00598849,-0.0805228,-0.00352309,-0.00428027,15.666,-0.0168965,1.06455,-0.0131673,15.667,-180.739,-1.04964,-0.180884,0.0,0.500166,-2.691,0,5.0,-0.139332,0.00629356,-2.31439,2381.36,-7.79062,0,3.0687900000000004e-18,0,-2.67115e-19,17.0301,0.20826,17.0301,0,-28.0285,-0.283709,0.0,1286.62,-35.6477,89.4612,0,0.0,0,0.0,5.22607,-5.51446e-12,5.22607,0,0.0,6.11523e-10,0.377396,5739.12,281.081,0,1.33308e-13,0,1.24024e-18,54.0,-0.033962,54.0,0,1.44155,5.83355e-10,-0.306439,6041.57,-627.196,0,-1.08941e-09,0,-2.21142e-08,48.5,0.0275749,48.5,0,-1.30325,999.0,1.0,2.0,,3987.600019933001,3186.979001772457,592.0002071893084,4.5026876933782685
484.718,1.09133,-0.0175145,1288.96,7.48069,-0.00602222,-0.670824,179.259,4369.33,0.000240086,-0.670695,-0.167112,-0.0492275,-0.00602222,0.460334,-0.0017593,-0.00428593,15.7285,-0.0170123,1.09141,-0.016334,15.7296,-180.741,1.33146,-0.181611,0.0,0.506748,-2.691,0,5.0,-0.139332,0.00624771,-2.3354,2381.42,-7.83418,0,2.9271200000000003e-18,0,-2.54783e-19,17.0304,0.210081,17.0304,0,-28.2824,-0.281822,0.0,1286.62,-35.625,89.4612,0,0.0,0,0.0,5.21022,-5.61466e-12,5.21022,0,0.0,1.09279e-09,0.377397,5739.05,280.857,0,2.88665e-13,0,2.7617100000000002e-18,54.0,-0.0339512,54.0,0,1.44155,1.10094e-09,-0.306437,6041.39,-627.101,0,6.33211e-10,0,-2.21111e-08,48.5,0.0275626,48.5,0,-1.30324,999.0,1.0,2.0,,3987.670020030757,3187.0490017398847,592.0702063458151,4.433210946492471
484.734,1.07456,-0.00366119,1288.89,7.48167,-0.00603477,-0.671627,179.256,4386.78,4.60725e-05,-0.671498,0.347885,-0.0503037,-0.00603477,0.946797,-0.000806679,-0.00429246,15.7914,-0.0170684,1.07466,-0.00249989,15.7924,-180.744,0.460021,-0.181906,0.0,0.503457,-2.691,0,5.0,-0.139332,0.00620119,-2.35635,2381.49,-7.88023,0,2.7946500000000004e-18,0,-2.43253e-19,17.0308,0.211996,17.0308,0,-28.5355,-0.281509,0.0,1286.62,-35.6019,89.4612,0,0.0,0,0.0,5.19385,-5.19075e-12,5.19385,0,0.0,6.56201e-10,0.377397,5738.98,280.626,0,1.25369e-13,0,1.1826900000000001e-18,54.0,-0.0339557,54.0,0,1.44155,7.02731e-10,-0.306437,6041.19,-627.004,0,1.0158e-09,0,-2.21079e-08,48.5,0.0275664,48.5,0,-1.30324,999.0,1.0,2.0,,3987.7400201287505,3187.119001707615,592.1402055041431,4.363751144245191
484.75,1.13705,-0.0222181,1288.82,7.48267,-0.00606444,-0.672438,179.253,4404.36,0.000135755,-0.672309,-0.570394,-0.0510648,-0.00606444,-0.635404,-0.00302486,-0.00430008,15.8546,-0.0170967,1.13721,-0.0209924,15.8557,-180.747,-0.0883253,-0.182695,0.0,0.503457,-2.691,0,5.0,-0.139332,0.00615434,-2.37728,2381.55,-7.92755,0,2.6669e-18,0,-2.32133e-19,17.0311,0.213961,17.0311,0,-28.7883,-0.282003,0.0,1286.62,-35.5785,89.4612,0,0.0,0,0.0,5.17721,-4.49787e-12,5.17721,0,0.0,-2.51413e-10,0.377396,5738.91,280.392,0,-2.01457e-13,0,-1.9874600000000003e-18,54.0,-0.033968,54.0,0,1.44155,-1.65446e-10,-0.306439,6041.0,-626.905,0,7.10706e-10,0,-2.21047e-08,48.5,0.0275784,48.5,0,-1.30325,999.0,1.0,2.0,,3987.810020228997,3187.1890016750012,592.2102046476648,4.294306275628206
484.766,1.13148,-0.013077,1288.75,7.48366,-0.00610916,-0.673275,179.25,4422.01,-7.52815e-05,-0.673145,-0.633865,-0.0540087,-0.00610916,-0.465268,-0.00291338,-0.004306,15.9181,-0.0171224,1.13155,-0.0118597,15.9192,-180.75,-0.639091,-0.183067,0.0,0.510039,-2.691,0,5.0,-0.139332,0.00610748,-2.3982,2381.61,-7.97487,0,2.53915e-18,0,-2.21014e-19,17.0314,0.215925,17.0314,0,-29.0411,-0.282498,0.0,1286.62,-35.5551,89.4612,0,0.0,0,0.0,5.16058,-3.80499e-12,5.16058,0,0.0,-1.15903e-09,0.377396,5738.83,280.158,0,-5.28282e-13,0,-5.157610000000001e-18,54.0,-0.0339803,54.0,0,1.44155,-1.03362e-09,-0.306441,6040.8,-626.806,0,4.0561e-10,0,-2.21014e-08,48.5,0.0275904,48.5,0,-1.30326,999.0,1.0,2.0,,3987.88002032848,3187.259001643022,592.2802038013726,4.224881403731984
484.782,1.11146,-0.0256066,1288.68,7.48467,-0.00616946,-0.674169,179.247,4439.77,-7.47277e-05,-0.674039,-0.0474747,-0.0568704,-0.00616946,-1.19971,-0.00430789,-0.00431272,15.9821,-0.0171838,1.11156,-0.0244115,15.9832,-180.753,-0.937053,-0.184054,0.0,0.510039,-2.691,0,5.0,-0.139332,0.00606196,-2.41744,2381.67,-8.02265,0,2.4232e-18,0,-2.10922e-19,17.0317,0.217624,17.0317,0,-29.2735,-0.281516,0.0,1286.63,-35.5321,89.4612,0,0.0,0,0.0,5.14437,-1.39549e-12,5.14437,0,0.0,-9.82548e-10,0.377396,5738.76,279.927,0,-9.54334e-13,0,-9.296910000000001e-18,54.0,-0.0339754,54.0,0,1.44155,-9.27276e-10,-0.306441,6040.6,-626.708,0,-2.9057e-10,0,-2.20982e-08,48.5,0.0275877,48.5,0,-1.30326,999.0,1.0,2.0,,3987.9500204302294,3187.329001610716,592.3502029403795,4.155473146213419
