Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1
226.624,-0.0798237,0.0480263,4526.74,6.97107,0.0264744,-0.361778,179.919,19840.8,2.02e-05,-0.361704,-0.460572,0.0597081,0.0264744,0.0161766,0.00417446,-0.002452,71.4255,-0.00768149,-0.0798199,0.0480185,71.427,-180.081,0.171465,0.140742,0.0,0.177642,0.495,0,-1.0,0.355874,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.101918,0.367612,5715.04,-159.945,0,1.98e-07,0,-4.32e-09,53.2893,-0.0330866,53.2893,0,1.4229,1.455,0.0583283,4476.4,23.0831,0,1.04e-17,0,-4.56e-17,12.9745,-0.00524989,12.9745,0,0.927024,999.0,4.0,2.0,749.8900080575854,50.73472676485876
226.64,-0.0627058,0.0449857,4526.42,6.97154,0.0265221,-0.36091,179.922,19839.7,3.85e-05,-0.360837,-0.587233,0.0502224,0.0265221,-0.360396,0.00253645,-0.0024482,71.4213,-0.00765787,-0.0626971,0.0449801,71.4228,-180.078,0.566053,0.139613,0.0,0.207262,0.486,0,-1.0,0.355337,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.101066,0.367695,5715.06,-160.187,0,1.97e-07,0,-4.33e-09,53.2952,-0.0330942,53.2952,0,1.42306,1.455,0.0603559,4476.4,23.0233,0,1.08e-17,0,-4.41e-17,13.0606,-0.0054323,13.0606,0,0.953029,999.0,4.0,2.0,750.2100079854251,50.414744689342676
226.656,-0.0958929,0.0478236,4526.11,6.97201,0.026547,-0.36016,179.924,19838.4,-1.24e-05,-0.360086,-0.0618002,0.0443368,0.026547,-0.163747,0.000890067,-0.00244486,71.4168,-0.00762736,-0.0959102,0.0478126,71.4182,-180.076,-0.233563,0.137835,0.0,0.223717,0.486,0,-1.0,0.354813,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.100266,0.367773,5715.09,-160.418,0,1.96e-07,0,-4.35e-09,53.3008,-0.0331045,53.3008,0,1.42322,1.455,0.0623834,4476.4,22.9654,0,1.11e-17,0,-4.26e-17,13.1428,-0.00561511,13.1428,0,0.978657,999.0,4.0,2.0,750.520007913727,50.104762096232584
226.672,-0.0700464,0.0483457,4525.79,6.97245,0.0265477,-0.359482,179.926,19837.0,1.26e-05,-0.359409,-0.376641,0.0408301,0.0265477,-0.117116,-0.000447467,-0.00244143,71.412,-0.0075715,-0.0700411,0.0483392,71.4134,-180.074,0.320171,0.136903,0.0,0.23359,0.486,0,-1.0,0.354301,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0994657,0.367851,5715.11,-160.649,0,1.96e-07,0,-4.36e-09,53.3064,-0.0331148,53.3064,0,1.42337,1.455,0.0644109,4476.4,22.9074,0,1.14e-17,0,-4.11e-17,13.2249,-0.00579791,13.2249,0,1.00429,999.0,4.0,2.0,750.8400078466136,49.78478085321351
226.688,-0.0720209,0.0496674,4525.47,6.97289,0.0265292,-0.358839,179.928,19835.7,-1.06e-05,-0.358766,-0.211231,0.0395967,0.0265292,-0.343467,-0.00169532,-0.00243873,71.4071,-0.00749919,-0.0720214,0.0496603,71.4085,-180.072,-0.425994,0.135645,0.0,0.250045,0.486,0,-1.0,0.353803,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0986652,0.367929,5715.14,-160.881,0,1.95e-07,0,-4.37e-09,53.312,-0.0331237,53.312,0,1.42352,1.455,0.0664768,4476.4,22.849,0,9.99e-18,0,1.2e-16,13.3075,-0.00598395,13.3075,0,1.03029,999.0,4.0,2.0,751.1600077798151,49.464799856788304
226.704,-0.0547001,0.04861,4525.15,6.97331,0.0264984,-0.358217,179.93,19834.4,-8.39e-06,-0.358143,-0.561653,0.0378355,0.0264984,-0.138222,-0.00219343,-0.0024361,71.4026,-0.00741648,-0.0546997,0.0486048,71.404,-180.07,-0.0154726,0.134779,0.0,0.250045,0.486,0,-1.0,0.353317,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0978628,0.368007,5715.16,-161.119,0,1.94e-07,0,-4.38e-09,53.3176,-0.0331263,53.3176,0,1.42368,1.455,0.0687139,4476.41,22.7883,0,1.13e-18,0,9.92e-16,13.392,-0.00618442,13.392,0,1.05794,999.0,4.0,2.0,751.4800077161979,49.14481936110929
226.72,-0.0784008,0.0505855,4524.84,6.97372,0.0264616,-0.357633,179.933,19833.2,-7.6e-06,-0.35756,-0.14072,0.0348188,0.0264616,-0.265879,-0.0050382,-0.00243357,71.3983,-0.00732358,-0.0784188,0.0505766,71.3996,-180.067,-0.0234392,0.134053,0.0,0.259919,0.486,0,-1.0,0.352844,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0970604,0.368085,5715.19,-161.356,0,1.93e-07,0,-4.4e-09,53.3231,-0.0331289,53.3231,0,1.42383,1.455,0.070951,4476.41,22.7276,0,-7.73e-18,0,1.86e-15,13.4765,-0.00638489,13.4765,0,1.08559,999.0,4.0,2.0,751.790007654397,48.834838463932826
226.736,-0.0684218,0.0471808,4524.52,6.97412,0.0263623,-0.357104,179.935,19832.1,-2.48e-05,-0.357031,-0.297505,0.0312972,0.0263623,-0.512445,-0.00717634,-0.00243143,71.3943,-0.00721553,-0.0684163,0.0471748,71.3957,-180.065,-0.960084,0.132998,0.0,0.256627,0.486,0,-1.0,0.352383,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0962608,0.368164,5715.21,-161.594,0,1.92e-07,0,-4.41e-09,53.3287,-0.033132,53.3287,0,1.42398,1.455,0.0731962,4476.41,22.6669,0,-1.58e-17,0,2.65e-15,13.5609,-0.00658622,13.5609,0,1.11329,999.0,4.0,2.0,752.1100075941908,48.514858735591936
226.752,-0.052374,0.0496344,4524.2,6.97451,0.0262668,-0.356629,179.937,19831.1,-2.15e-05,-0.356556,-0.328488,0.0277736,0.0262668,0.18801,-0.00481759,-0.00242999,71.3906,-0.00708657,-0.0523524,0.0496312,71.392,-180.063,-0.424508,0.132843,0.0,0.256627,0.495,0,-1.0,0.351935,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.095492,0.368239,5715.24,-161.827,0,1.91e-07,0,-4.42e-09,53.3341,-0.0331402,53.3341,0,1.42413,1.455,0.0755298,4476.41,22.6061,0,-1.51e-17,0,2.54e-15,13.644,-0.00679702,13.644,0,1.14145,999.0,4.0,2.0,752.4300075356648,48.194879406634904
226.768,-0.045693,0.0471405,4523.88,6.97488,0.0262045,-0.356219,179.939,19830.2,-2.29e-05,-0.356146,-0.303982,0.0237513,0.0262045,-0.0756399,-0.00335422,-0.00242884,71.3873,-0.00697268,-0.0456636,0.0471386,71.3886,-180.061,0.207518,0.132919,0.0,0.266501,0.495,0,-1.0,0.351499,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0947231,0.368313,5715.26,-162.061,0,1.9e-07,0,-4.43e-09,53.3394,-0.0331485,53.3394,0,1.42428,1.455,0.0778634,4476.41,22.5452,0,-1.44e-17,0,2.42e-15,13.7271,-0.00700782,13.7271,0,1.1696,999.0,4.0,2.0,752.7500074802089,47.87490061247552
226.784,-0.0505482,0.0480254,4523.57,6.97525,0.0261222,-0.355894,179.941,19829.4,-4.2e-07,-0.355821,-0.370021,0.0169648,0.0261222,-0.419803,-0.00571429,-0.00242705,71.3843,-0.00685819,-0.050572,0.0480192,71.3857,-180.059,-0.135206,0.132811,0.0,0.259919,0.495,0,-1.0,0.351076,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0939542,0.368388,5715.29,-162.295,0,1.89e-07,0,-4.45e-09,53.3448,-0.0331567,53.3448,0,1.42442,1.455,0.0801969,4476.42,22.4844,0,-1.37e-17,0,2.31e-15,13.8102,-0.00721862,13.8102,0,1.19776,999.0,4.0,2.0,753.060007425081,47.56492128199594
226.8,-0.0456717,0.0473556,4523.25,6.9756,0.0260406,-0.355673,179.943,19828.6,-2.95e-05,-0.3556,-0.427884,0.0109383,0.0260406,-0.00629294,-0.00458356,-0.00242602,71.3816,-0.00676285,-0.045666,0.0473521,71.383,-180.057,0.00626522,0.132591,0.0,0.259919,0.495,0,-1.0,0.350665,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0931828,0.368464,5715.32,-162.535,0,1.88e-07,0,-4.46e-09,53.3502,-0.0331659,53.3502,0,1.42457,1.455,0.082714,4476.42,22.4208,0,-1.31e-17,0,2.21e-15,13.8955,-0.00744565,13.8955,0,1.22744,999.0,4.0,2.0,753.3800073728796,47.24494331841238
226.816,-0.0444631,0.0462083,4522.93,6.97593,0.0259676,-0.355559,179.945,19828.0,-2.43e-05,-0.355487,-0.328806,0.00376066,0.0259676,0.287083,-0.00361653,-0.00242528,71.3793,-0.0066786,-0.0444595,0.0462048,71.3807,-180.055,0.510521,0.132548,0.0,0.266501,0.504,6,-1.0,0.350266,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0924113,0.36854,5715.34,-162.776,0,1.88e-07,0,-4.47e-09,53.3556,-0.0331752,53.3556,0,1.42472,1.455,0.0852445,4476.42,22.357,0,-1.25e-17,0,2.11e-15,13.9811,-0.00767387,13.9811,0,1.25722,999.0,4.0,2.0,753.7000073236729,46.92496591799429
226.832,-0.0388145,0.047427,4522.62,6.97626,0.0259139,-0.355558,179.947,19827.4,-4.6e-05,-0.355485,-0.294553,-0.00330754,0.0259139,-0.0383204,-0.00299644,-0.0024249,71.3774,-0.00657292,-0.0388205,0.0474234,71.3788,-180.053,0.0211787,0.132803,0.0,0.269792,0.504,0,-1.0,0.34988,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0916397,0.368615,5715.37,-163.016,0,1.87e-07,0,-4.48e-09,53.361,-0.0331845,53.361,0,1.42487,1.455,0.087775,4476.42,22.2931,0,-1.19e-17,0,2e-15,14.0666,-0.0079021,14.0666,0,1.28701,999.0,4.0,2.0,754.0100072747496,46.61498797455158
226.848,-0.0209887,0.0514343,4522.3,6.97657,0.0258575,-0.355672,179.95,19827.0,-7.4e-05,-0.355599,-0.640199,-0.0107081,0.0258575,-0.222214,-0.00427852,-0.00242499,71.3759,-0.00645949,-0.0210039,0.0514316,71.3773,-180.05,-0.259899,0.133358,0.0,0.266501,0.513,0,-1.0,0.349505,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0908983,0.368689,5715.39,-163.252,0,1.86e-07,0,-4.5e-09,53.3661,-0.0331855,53.3661,0,1.42501,1.455,0.0904069,4476.43,22.2295,0,-1.14e-17,0,1.91e-15,14.1506,-0.00813754,14.1506,0,1.31745,999.0,4.0,2.0,754.3300072286829,46.29501145830851
226.864,-0.0371283,0.0484287,4521.98,6.97687,0.0257717,-0.355907,179.952,19826.7,-1.61e-05,-0.355835,-0.177196,-0.0182783,0.0257717,0.0109005,-0.00539975,-0.00242532,71.3747,-0.00634709,-0.0371383,0.0484251,71.376,-180.048,-0.0277815,0.134038,0.0,0.269792,0.522,0,-1.0,0.349142,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0901614,0.368762,5715.42,-163.488,0,1.84e-07,0,-4.51e-09,53.3713,-0.0331852,53.3713,0,1.42516,1.455,0.0930541,4476.43,22.1658,0,-1.09e-17,0,1.83e-15,14.2343,-0.00837408,14.2343,0,1.34799,999.0,4.0,2.0,754.6500071841633,45.975035403541106
226.88,-0.0161766,0.0491148,4521.66,6.97716,0.0257075,-0.356266,179.954,19826.5,-6.01e-05,-0.356193,-0.56415,-0.0261791,0.0257075,0.326272,-0.00206845,-0.00242628,71.3739,-0.00623008,-0.0162048,0.0491116,71.3753,-180.046,0.0370298,0.13501,0.0,0.276374,0.531,0,-1.0,0.348792,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0894245,0.368835,5715.45,-163.724,0,1.83e-07,0,-4.52e-09,53.3764,-0.0331849,53.3764,0,1.4253,1.455,0.0957013,4476.43,22.1022,0,-1.04e-17,0,1.74e-15,14.3181,-0.00861062,14.3181,0,1.37853,999.0,4.0,2.0,754.9700071411751,45.65505981975695
226.896,-0.00862629,0.0480494,4521.35,6.97744,0.0256867,-0.356749,179.956,19826.3,-4.76e-05,-0.356676,-0.397567,-0.0336476,0.0256867,0.264039,-0.000131519,-0.00242798,71.3735,-0.0061196,-0.00861706,0.0480496,71.3749,-180.044,0.536497,0.136351,0.0,0.273083,0.549,0,-1.0,0.348454,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0887013,0.368905,5715.47,-163.959,0,1.81e-07,0,-4.53e-09,53.3814,-0.0331938,53.3814,0,1.42544,1.455,0.0985456,4476.43,22.0376,0,-9.9e-18,0,1.66e-15,14.4019,-0.00886737,14.4019,0,1.41103,999.0,4.0,2.0,755.2800070997995,45.34508381592906
226.912,0.0228946,0.0504641,4521.03,6.9777,0.02572,-0.35735,179.958,19826.4,-0.00010149,-0.357277,-0.772859,-0.041092,0.02572,0.184342,0.00422319,-0.00243068,71.3735,-0.00596071,0.0228968,0.0504664,71.3749,-180.042,-0.248955,0.138176,0.0,0.273083,0.585,6,-1.0,0.348128,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0879829,0.368974,5715.5,-164.195,0,1.8e-07,0,-4.54e-09,53.3864,-0.0332059,53.3864,0,1.42558,1.455,0.101458,4476.44,21.9728,0,-9.46e-18,0,1.59e-15,14.4857,-0.00913111,14.4857,0,1.44422,999.0,4.0,2.0,755.6000070612033,45.02510932679648
226.928,0.0139186,0.0531615,4520.71,6.97795,0.0258264,-0.358073,179.96,19826.4,-0.000107767,-0.357999,-0.584927,-0.0488615,0.0258264,0.439032,0.00892365,-0.00243342,71.3738,-0.00569518,0.013915,0.0531627,71.3752,-180.04,0.539238,0.142331,0.0,0.279665,0.648,0,-1.0,0.347815,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0872644,0.369044,5715.53,-164.431,0,1.79e-07,0,-4.56e-09,53.3915,-0.0332181,53.3915,0,1.42571,1.455,0.104371,4476.44,21.9079,0,-9.01e-18,0,1.51e-15,14.5696,-0.00939485,14.5696,0,1.4774,999.0,4.0,2.0,755.9200070240915,44.70513534038905
226.944,0.0236718,0.0604236,4520.4,6.97819,0.026023,-0.358924,179.963,19826.6,-0.000143937,-0.358851,-0.561144,-0.0570858,0.026023,0.726077,0.0153769,-0.00243654,71.3745,-0.00526918,0.0236684,0.0604254,71.3759,-180.037,0.616008,0.148764,0.0,0.279665,0.738,6,-1.0,0.347514,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.086557,0.369113,5715.55,-164.667,0,1.78e-07,0,-4.57e-09,53.3964,-0.0332254,53.3964,0,1.42584,1.455,0.107459,4476.44,21.8423,0,-8.61e-18,0,1.45e-15,14.6534,-0.00967305,14.6534,0,1.5123,999.0,4.0,2.0,756.2300069885463,44.39516092994896
226.96,0.0261738,0.0646706,4520.08,6.97841,0.0263666,-0.359902,179.965,19826.9,-0.000238697,-0.359828,-0.407395,-0.0642975,0.0263666,1.18995,0.028683,-0.00244087,71.3756,-0.0047159,0.0261818,0.0646732,71.377,-180.035,0.717863,0.158206,0.0,0.282956,0.846,6,-1.0,0.347227,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0858562,0.369181,5715.58,-164.903,0,1.78e-07,0,-4.58e-09,53.4013,-0.0332299,53.4013,0,1.42598,1.455,0.110655,4476.44,21.7763,0,-8.22e-18,0,1.38e-15,14.7372,-0.00996016,14.7372,0,1.54825,999.0,4.0,2.0,756.5500069557255,44.07518810632681
226.976,0.03136,0.0707412,4519.76,6.97861,0.0269736,-0.360987,179.968,19827.3,-0.000281005,-0.360914,-0.344796,-0.0704022,0.0269736,1.10667,0.0464956,-0.0024464,71.377,-0.00404854,0.0313791,0.0707446,71.3784,-180.032,1.01936,0.171248,0.0,0.286247,0.981,6,-1.0,0.346953,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0851555,0.369249,5715.61,-165.139,0,1.78e-07,0,-4.59e-09,53.4062,-0.0332344,53.4062,0,1.42611,1.455,0.113852,4476.45,21.7103,0,-7.84e-18,0,1.32e-15,14.8211,-0.0102473,14.8211,0,1.5842,999.0,4.0,2.0,756.8700069257019,43.75521595892446
226.992,0.0174682,0.0814319,4519.44,6.97879,0.027889,-0.362163,179.971,19827.8,-0.000357158,-0.36209,-0.107832,-0.0761799,0.027889,1.14715,0.0670434,-0.0024525,71.3788,-0.00324277,0.0174611,0.0814324,71.3802,-180.029,0.616524,0.18829,0.0,0.286247,1.143,6,-1.0,0.346695,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0844639,0.369317,5715.63,-165.375,0,1.77e-07,0,-4.61e-09,53.411,-0.0332398,53.411,0,1.42624,1.455,0.117146,4476.45,21.6437,0,-7.48e-18,0,1.26e-15,14.9049,-0.0105436,14.9049,0,1.62089,999.0,4.0,2.0,757.1900068984567,43.43524450240915
227.008,0.0360096,0.0873278,4519.13,6.97896,0.0291701,-0.36343,179.974,19828.4,-0.000442685,-0.363357,-0.252723,-0.081643,0.0291701,1.38086,0.0918118,-0.00245953,71.3809,-0.00232934,0.0360192,0.08733,71.3824,-180.026,1.62562,0.210058,0.0,0.286247,1.323,6,-1.0,0.346451,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0837815,0.369386,5715.66,-165.611,0,1.76e-07,0,-4.62e-09,53.4157,-0.0332462,53.4157,0,1.42638,1.455,0.120542,4476.45,21.5766,0,-7.15e-18,0,1.2e-15,14.9886,-0.0108494,14.9886,0,1.65832,999.0,4.0,2.0,757.5000068727139,43.125272620142454
227.024,0.0149879,0.0976011,4518.81,6.9791,0.0308771,-0.364784,179.977,19829.1,-0.000547256,-0.36471,0.0460511,-0.087178,0.0308771,1.83899,0.120675,-0.00246708,71.3834,-0.00137167,0.0149763,0.0976005,71.3849,-180.023,1.50581,0.236024,0.0,0.286247,1.521,18,-1.0,0.346223,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0830991,0.369454,5715.69,-165.847,0,1.75e-07,0,-4.63e-09,53.4205,-0.0332525,53.4205,0,1.42652,1.455,0.123938,4476.46,21.5095,0,-6.81e-18,0,1.15e-15,15.0724,-0.0111552,15.0724,0,1.69575,999.0,4.0,2.0,757.8200068509735,42.80530257584956
227.04,0.0576486,0.107465,4518.49,6.97921,0.0330825,-0.366226,179.982,19829.9,-0.000631636,-0.366152,-0.373888,-0.0924519,0.0330825,2.08333,0.152743,-0.00247519,71.3862,-0.00045356,0.0576597,0.107466,71.3877,-180.018,2.0874,0.266177,0.0,0.292829,1.719,18,-1.0,0.346013,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0824322,0.369521,5715.71,-166.079,0,1.74e-07,0,-4.64e-09,53.4252,-0.0332584,53.4252,0,1.42665,1.455,0.12736,4476.46,21.4429,0,-6.5e-18,0,1.09e-15,15.155,-0.0114631,15.155,0,1.7332,999.0,4.0,2.0,758.1400068333056,42.485333411709036
227.056,0.0356934,0.114337,4518.17,6.9793,0.0357719,-0.367742,179.986,19830.8,-0.000669977,-0.367667,0.0355634,-0.0967002,0.0357719,1.37194,0.181488,-0.00248437,71.3894,0.000349089,0.0356897,0.114336,71.3908,-180.014,1.77767,0.300096,0.0,0.289538,1.899,6,-1.0,0.34582,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0817922,0.369584,5715.74,-166.306,0,1.72e-07,0,-4.65e-09,53.4296,-0.0332636,53.4296,0,1.42678,1.455,0.130828,4476.46,21.3772,0,-6.23e-18,0,1.05e-15,15.2356,-0.0117747,15.2356,0,1.77069,999.0,4.0,2.0,758.460006818349,42.16536500363782
227.072,0.0701208,0.122434,4517.86,6.97936,0.0389265,-0.369322,179.991,19831.8,-0.000711535,-0.369247,-0.266435,-0.100659,0.0389265,1.60118,0.210461,-0.00249432,71.3929,0.000932549,0.07013,0.122434,71.3943,-180.009,2.28304,0.336093,0.0,0.286247,2.07,6,-1.0,0.345646,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0811521,0.369647,5715.76,-166.533,0,1.7e-07,0,-4.67e-09,53.4341,-0.0332687,53.4341,0,1.4269,1.455,0.134296,4476.46,21.3115,0,-5.95e-18,0,1e-15,15.3161,-0.0120863,15.3161,0,1.80817,999.0,4.0,2.0,758.7700068075242,41.855396463175104
227.088,0.0850255,0.135176,4517.54,6.97939,0.0425243,-0.370964,179.997,19832.8,-0.000730452,-0.370888,-0.490782,-0.104599,0.0425243,1.41493,0.236738,-0.00250509,71.3967,0.00125902,0.0850364,0.135176,71.3982,-180.003,2.6693,0.374057,0.0,0.292829,2.232,6,-1.0,0.345491,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0805079,0.36971,5715.79,-166.762,0,1.68e-07,0,-4.68e-09,53.4386,-0.033274,53.4386,0,1.42702,1.455,0.137824,4476.47,21.245,0,-5.68e-18,0,9.54e-16,15.3975,-0.0124034,15.3975,0,1.84621,999.0,4.0,2.0,759.0900068006378,41.535429896560544
227.104,0.0711762,0.143571,4517.22,6.97938,0.0464971,-0.372674,-179.997,19834.0,-0.000772143,-0.372598,-0.109199,-0.108548,0.0464971,1.79127,0.25918,-0.00251698,71.4008,0.00135634,0.0711933,0.143571,71.4023,-179.997,2.72061,0.412735,0.0,0.286247,2.403,6,-1.0,0.345356,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0798319,0.369775,5715.82,-167.008,0,1.67e-07,0,-4.69e-09,53.4433,-0.0332809,53.4433,0,1.42715,1.455,0.141806,4476.47,21.1726,0,-5.42e-18,0,9.11e-16,15.4848,-0.0127624,15.4848,0,1.88842,999.0,4.0,2.0,759.41000679911,41.215464437810475
227.12,0.0638398,0.153228,4516.91,6.97933,0.0508453,-0.374435,-179.99,19835.2,-0.000808917,-0.374359,0.133325,-0.111153,0.0508453,1.35633,0.282564,-0.00253035,71.4052,0.00127832,0.0638533,0.153228,71.4068,-179.99,2.56599,0.453335,0.0,0.289538,2.601,18,-1.0,0.345244,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0791559,0.36984,5715.85,-167.253,0,1.66e-07,0,-4.7e-09,53.448,-0.0332878,53.448,0,1.42728,1.455,0.145788,4476.48,21.1003,0,-5.16e-18,0,8.67e-16,15.5721,-0.0131214,15.5721,0,1.93064,999.0,4.0,2.0,759.7200068030256,40.90549901283306
227.136,0.100242,0.165772,4516.59,6.97925,0.0555455,-0.376231,-179.982,19836.5,-0.000821188,-0.376154,-0.305002,-0.113034,0.0555455,1.19797,0.303191,-0.00254521,71.41,0.00109521,0.100258,0.165772,71.4115,-179.982,3.52177,0.496744,0.0,0.286247,2.808,6,-1.0,0.345156,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.078485,0.369905,5715.88,-167.498,0,1.65e-07,0,-4.72e-09,53.4527,-0.0332946,53.4527,0,1.4274,1.455,0.149778,4476.48,21.0281,0,-4.91e-18,0,8.25e-16,15.659,-0.0134811,15.659,0,1.97283,999.0,4.0,2.0,760.0400068108668,40.58553568160103
227.152,0.0829608,0.180848,4516.27,6.97912,0.0605878,-0.378051,-179.974,19837.9,-0.000918436,-0.377974,0.0534258,-0.114216,0.0605878,1.30117,0.326193,-0.00256129,71.4149,0.000806284,0.0829693,0.180847,71.4165,-179.974,2.40894,0.54165,0.0,0.282956,3.024,18,-1.0,0.345095,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0778524,0.369967,5715.91,-167.734,0,1.64e-07,0,-4.73e-09,53.4571,-0.0333013,53.4571,0,1.42752,1.455,0.153824,4476.48,20.9574,0,-4.69e-18,0,7.89e-16,15.7429,-0.013846,15.7429,0,2.01492,999.0,4.0,2.0,760.3600068254076,40.26557368689082
